Days_Since_Last_Purchase,Lifetime_Value,Average_Order_Value,Total_Purchases,Discount_Usage_Rate,Cart_Abandonment_Rate,Membership_Years,Returns_Rate,Login_Frequency,Age,Gender,Country,Signup_Quarter,Churn
86,313.88399303146497,26.488761272348192,59,27.255774881540052,70.27828771659749,2.9106068540991803,13.619228963164476,9,39,Female,UK,Q2,0
92,889.8580737694209,55.00139941334379,86,87.15456807081264,4.20057674188119,4.334367913995894,41.60310483770754,5,69,Male,Other,Q1,1
148,435.7881426654577,41.3374651020189,15,48.49922845774996,90.68728318190527,4.7664619818314495,4.1862066554454955,4,70,Female,Other,Q2,1
161,93.51484525386655,33.6768620059337,10,30.557645932782574,48.44728090331925,3.376773135043296,38.65693364426387,4,48,Male,Other,Q4,1
202,245.94572844493914,79.52086673738344,41,51.76389356894345,46.032698477783285,2.7446933925933745,4.996845328430977,7,24,Other,Canada,Q1,1
242,172.6934883468553,53.58476540933259,27,38.19580190452688,56.646660597963425,0.0175542545532531,44.05946184471545,4,72,Male,USA,Q3,0
353,6718.873342044278,51.47759124418734,60,56.43010646698302,14.938454677122792,0.20009820369502995,15.210225906750185,6,65,Male,Other,Q1,1
2,14104.377779799703,20.391703169490853,73,11.453286832634824,46.916604856739866,1.0042560802555816,32.71966824152874,2,65,Male,USA,Q3,0
225,212.0558777125204,13.357308511132437,52,99.69905028125511,83.11272167177457,0.9300421592799762,24.375113931013992,7,71,Male,UK,Q3,1
289,2487.6910490101386,29.52596610345854,28,42.55558776967175,1.5482459137515336,1.2737939759992267,18.315157263116948,3,43,Male,Other,Q2,1
233,4065.4293465200963,42.71752109049028,65,34.82306397073687,27.29171603243713,1.524673188488304,32.272091659174826,3,48,Female,UK,Q3,0
77,116.93249705020528,91.8869084811586,17,71.02098483162649,0.245458644384422,1.8003274677536414,47.3761490275619,6,55,Male,USA,Q3,0
116,1396.142591156694,106.99884964678049,95,36.389940649533244,41.571130914984835,2.102688450344383,2.063487368731093,4,55,Male,USA,Q3,1
154,49034.24683766607,36.71246445293946,44,83.32743050287577,72.83155104937347,0.49433169228007334,45.94264279415521,7,21,Female,UK,Q2,1
103,3028.1898160659844,90.7088348895954,10,45.42707243604253,79.87718291146285,0.2118096597639102,30.454082751050677,6,52,Female,USA,Q3,1
194,759.0359855026715,74.93228004192618,63,71.95584132654349,94.51897611270066,3.369722245365117,40.36571503845261,8,50,Other,UK,Q4,1
166,473.2956339509251,44.850492264611646,93,10.745321644188655,60.85046129707865,2.6866741242153886,19.19374767171388,3,20,Male,USA,Q2,1
359,52.789252714437865,11.299742148189075,82,84.61191855551118,25.462686665289546,2.220721011100598,23.592148741880685,5,36,Male,Canada,Q4,1
90,2220.9948034894487,98.73339463913092,47,73.57179867781099,92.4147949136699,3.172199705841762,43.4425375900582,6,26,Other,UK,Q1,0
174,20368.098990437287,140.27383236038787,38,21.17167784619657,77.53157538803761,4.138397036017702,20.742398490491155,3,63,Male,Other,Q2,1
122,323.6570179122502,52.992693487323336,70,14.528600974578666,57.44284830031445,2.138464545581023,26.73297833745425,4,36,Other,Other,Q4,1
143,60.13686096420906,35.04329768036908,76,31.62923487256244,69.56402157189359,3.205597325259897,1.0097461542166453,8,73,Female,Other,Q2,1
106,404.9095577497909,178.53812144492275,53,97.60705860319044,92.43163550074291,4.767861119175794,7.929900291902115,4,73,Male,USA,Q3,1
305,4115.022656660395,62.25470677268158,78,25.683157456705864,71.23940284729217,4.198122479307804,32.084325398739985,4,36,Male,UK,Q2,1
360,576.658359233726,52.48639776060631,44,45.612720894663326,36.8374507584734,2.130004052512047,35.848845053193855,4,75,Female,USA,Q1,0
317,320.31274947982484,172.848418525884,74,3.0020225717336313,71.30282022890967,3.2235841890737147,29.13004683922497,4,43,Male,Other,Q4,1
123,1128.5990599349955,165.25034884168466,54,39.72275295662325,4.027816273538787,0.8853546095796988,7.1655018137805335,8,77,Female,Canada,Q2,1
9,1547.7400609269037,95.18582939968039,20,57.132001543310274,38.64155618305812,2.8026109244754496,22.270271428891743,7,30,Female,Other,Q3,0
262,136.64888992391315,102.95538367127716,79,95.3124612507965,40.63230318455793,4.906641455692214,17.75473831815949,7,39,Other,Other,Q4,1
73,791.6144396015007,51.372253918464175,31,51.67360449400644,16.68382344208347,2.5915755760126116,24.783067201754417,5,65,Female,Other,Q4,0
359,520.1402980444085,24.877317391115923,7,81.91073261776877,2.3085480551770177,4.638191495950736,43.51645172770471,7,77,Other,Canada,Q4,1
223,419.323826121038,118.9520468175756,58,54.712764256890054,13.338123663774281,2.0366746025163036,38.79307193293259,4,25,Female,Canada,Q1,1
41,238.51805169500494,28.685535102140495,10,4.07850134355181,65.46214957970551,4.994224135923156,4.1994750694579475,7,41,Other,UK,Q3,0
204,4500.243485539041,95.36216392176347,10,31.500827518977403,80.22888163636875,2.8961001761377894,44.515459888728216,2,43,Other,Canada,Q3,1
264,417.1390447231584,188.69446771747204,39,57.55495078311033,98.82034927269741,0.21134497117967277,23.58835755749118,2,65,Other,UK,Q4,1
328,55.01369043622671,191.03853394241102,28,95.05939659311244,34.63635031084943,2.9337739834569403,37.193107244299924,5,75,Other,Canada,Q2,1
178,1630.1816559562228,55.473134443998134,30,85.91303597512334,59.937922226110175,1.3728634783979832,7.001961563217607,5,58,Male,UK,Q4,0
348,3254.517170778623,128.58154980867434,37,22.835561417884765,93.71449668151219,0.16240661017947355,33.535976285352405,8,58,Female,Other,Q3,1
318,332.2793072651435,100.07449018049294,67,22.01098300191635,16.70417813381526,4.104266523473317,11.816300880472896,6,73,Female,Canada,Q1,1
84,473.6676736333636,176.38017424136012,43,20.117296711390075,71.76455863427427,1.3786481849037795,21.919044857046575,5,72,Female,USA,Q1,0
318,414.2291898665041,61.571864212450116,79,92.24988963025031,75.49787331491632,3.9827427702324925,0.8431435041052204,8,75,Female,USA,Q4,1
111,651.9839583425199,10.7034572981592,85,85.26661531017207,8.897553586933837,1.441087914779335,7.5805318965238015,5,20,Other,UK,Q1,0
251,5769.122529252821,40.88662912696887,52,77.48834322529487,86.12493851830651,0.9716317693688714,4.6040246561809886,7,24,Male,Canada,Q1,1
7,924.1840512231123,76.40933222218563,56,39.27351142242276,81.31050471108439,4.869677870522137,11.987208646912922,4,69,Female,Canada,Q2,0
84,3863.7377328237276,69.98701465639283,76,50.43807042987668,3.3403006577434446,1.8082266387750978,5.000904501216113,7,67,Female,USA,Q1,0
208,256.40354542970476,160.35895463334833,68,46.43317447951528,9.108441488005148,3.0068810572158022,34.595501330978095,6,79,Female,Canada,Q2,1
314,616.7503794364706,139.30652656637918,9,25.339810755937265,4.912689389185232,3.0499074640723576,1.4519951104609685,5,73,Other,Canada,Q4,1
22,4587.1799477497425,66.91570072683048,92,50.502804614876695,33.47435317993622,2.802367410867509,30.887025031249898,3,19,Female,UK,Q3,0
3,327.53401175192084,96.97132526158055,23,3.0496547852754463,50.92889906799262,4.573478717606073,7.035391541278713,5,50,Female,Other,Q3,0
127,5005.060058425777,28.156229752083693,63,13.181037349745917,53.23477279546288,3.3722053568343426,47.25807285889484,5,29,Male,USA,Q2,1
297,427.27330349632587,180.64782451581914,61,88.65895961689463,26.766675976944263,2.018665020524651,46.65470365549271,4,65,Other,Other,Q3,1
188,676.8882734168034,187.7307166452215,40,75.16797670314233,91.15968865602741,4.31190192262137,11.27515512604813,1,29,Male,Canada,Q4,1
362,13429.967653965936,196.16267172237824,44,42.286840905908704,36.826278987191316,0.905314495579822,30.721064911151473,6,70,Female,Canada,Q3,1
14,570.3621638568243,175.02503784930917,86,51.715036228387724,4.555015596535251,2.7211837880520875,1.4002659736229217,6,27,Other,UK,Q1,0
12,1363.7843218990506,43.05256866228285,24,36.999888595997746,30.022711154138637,4.7527518597187814,46.589427152558706,7,78,Female,Other,Q4,0
87,2764.60938791288,18.777331808309476,51,74.07798671606724,53.11094225441555,3.1269881494020635,26.149365409585485,8,58,Female,Other,Q4,0
12,1540.3469688954797,120.12337820840806,58,78.41871792320796,40.822182258823204,4.084842252374381,2.1611575708889497,7,70,Other,UK,Q3,0
25,1607.7324086092424,183.39495510779096,90,76.32851902031591,27.384251909925915,3.2678036277259643,17.12499965040687,1,44,Male,Other,Q3,0
301,1007.4628140693761,43.696758715351145,94,72.26117248344495,13.132324976431741,4.196854317689452,3.8424730930617104,5,35,Other,UK,Q2,0
243,155.4992932317494,11.338153778586953,33,20.450433869279582,81.91645000962298,4.722439399226218,19.647221968667992,4,75,Other,UK,Q1,1
122,1849.0624302508204,163.0442487461264,16,33.79699792404788,99.61452421241918,1.3646086376636841,33.49631710806615,8,21,Male,Canada,Q3,1
147,365.51134357550126,24.591180014479463,22,46.98454349836749,32.95421335238821,0.8483054062835943,23.49449540207198,3,57,Other,Canada,Q3,1
55,3510.9812159767143,88.60414606290578,57,33.079299142765564,38.162104417660395,2.4199537516626997,19.186108735972724,1,40,Male,Canada,Q2,0
238,8587.750753456228,138.98859406586917,62,75.4940200158329,61.8037524676957,3.509312134121079,5.95785227702324,2,38,Male,UK,Q3,1
356,73.08799366188099,54.99154123667422,82,32.935352424995465,71.84414747355413,1.1359562659110805,12.246952284682816,3,53,Other,Canada,Q1,1
173,8610.27676186762,25.952887054878072,71,13.823208678533716,39.20295348035913,0.020507252150835376,5.007164386917556,7,47,Other,USA,Q1,1
221,591.9447555485547,156.30403340660743,90,39.90404520483041,90.49295169818153,1.7146755791835266,40.37493658283304,4,65,Male,USA,Q4,1
119,901.0638913777863,129.73326612853788,72,97.99144327823804,56.00039892289183,4.844296677338942,6.761991399236128,7,38,Male,Canada,Q4,0
309,279.05776997552834,197.8131920524929,70,22.588141293357587,45.0390076405931,3.4748373030292337,29.768668327444676,11,40,Male,UK,Q1,1
183,1454.9133049439433,75.41852633079226,30,61.21586589432291,64.66727531599051,2.00662721970612,17.137020679442294,3,38,Male,USA,Q2,1
288,1212.2365547439017,21.734853395137943,23,43.29730498397063,95.28038482491732,0.9628804867342017,11.298919232759175,7,25,Male,Canada,Q4,1
307,5515.867612216601,149.5265067137062,32,7.102456764932663,79.45522944217055,1.780448368773735,31.973421974605188,5,56,Other,USA,Q1,1
300,360.6507667805589,109.12934958211667,86,48.787660599805946,4.001313053512434,0.8491971665062398,22.850115468847033,9,72,Female,USA,Q1,0
82,13242.724720353926,50.508746963935664,57,70.21643286483125,33.230991073995966,0.531529106564757,20.007273364227956,5,74,Other,USA,Q4,0
211,2972.2399202990223,158.5285079109043,9,51.321997582781876,47.05446849512227,4.533711862862769,29.642600244611078,7,73,Female,Other,Q1,0
150,1256.9626130681036,48.71354231148931,31,87.21060637465811,31.451757220910526,4.988251691877368,24.563381424500037,4,30,Male,USA,Q1,1
37,836.1629030058261,59.52571441825795,71,28.893701665758265,70.01875608304566,0.8205721979789515,15.17421042757804,3,77,Other,Canada,Q1,0
352,692.3875410645343,27.580425329676636,9,8.624917130396492,82.6269149862581,0.2726127943913986,27.953064388262582,5,57,Female,USA,Q1,1
312,763.5543736200943,85.89213301586234,13,93.65656116580061,73.13450951852715,1.6486555357310617,33.474928827534725,4,39,Male,Canada,Q4,1
361,1411.7748284541872,89.5965525481096,58,37.8196349528219,98.93332868282752,2.3082959038070765,1.334657929342714,8,24,Other,USA,Q2,1
59,801.5120922494168,107.7667401661767,3,57.64055514536334,27.25476478930291,1.0241062353792723,23.293586445383767,4,41,Female,USA,Q1,0
131,419.55969462142076,144.7032107535177,35,79.20031261301959,87.49894950244214,1.5071245589927922,2.8841642291771885,3,78,Other,Other,Q3,1
202,1424.6606760187146,182.1591764492809,97,32.43136638755806,76.66226651744861,1.0043536784582885,9.320270703405553,5,22,Female,USA,Q2,1
243,312.80119278398496,36.16947878868364,21,71.61645381776111,36.21787575581461,3.8713028421622564,28.025436703898656,2,75,Other,Canada,Q3,0
35,1778.810838023199,20.32613868624484,64,13.541884981782804,73.41245436569686,3.562889716236304,43.30944576327904,6,67,Other,Other,Q3,0
93,784.7768789771571,13.520934382923324,95,29.129374720550526,10.407595641824695,3.1747575788049085,44.140283959424245,6,79,Female,Other,Q1,0
207,3118.465596528504,37.28806183307509,52,14.47106361365199,78.93334823405523,1.9360892853960237,3.4972005069315637,3,72,Other,USA,Q4,1
353,4834.8786824554445,135.01040229850892,34,81.12305584013578,53.23306025871026,4.54520470657118,20.95525431433533,4,43,Other,USA,Q3,1
332,4832.024647623536,148.22064481933435,96,22.264923522678536,29.22901727092532,4.8476627076751,29.150324150227565,5,68,Male,UK,Q3,1
305,1767.210483013834,159.4360855703432,35,71.74035554052102,65.57773017841801,0.86819656312706,7.35349522751717,7,27,Female,USA,Q3,1
350,2105.3706916317856,56.30456026182511,15,94.32983972456526,64.1619998714409,1.1150632070593902,38.27161083723858,6,28,Other,UK,Q1,1
213,675.7839746351988,68.12001451968878,96,52.7772209068877,20.94862227195997,2.6281551400018484,37.21176292186194,3,57,Female,Canada,Q1,0
159,3030.4291820841836,101.7955826574449,6,54.00291922606877,3.0397414811526136,0.45625284641122643,45.16705068533973,6,55,Other,USA,Q4,0
24,3589.4420120099194,22.004788403443033,85,46.103356809781204,43.36225869016739,2.182241994115564,0.4243006041721509,3,28,Female,USA,Q1,0
293,104.48110793113226,126.11688941013676,97,32.589014339364276,56.95118693444212,2.9089563238885505,10.834212199450132,6,65,Female,UK,Q2,0
4,1934.3387067029184,196.90965639839396,32,47.56550309249171,87.66052783705985,2.6103678556866656,41.35933571226609,2,47,Male,UK,Q4,0
220,8537.25418914308,78.55319916182049,52,60.28075322667594,92.82167956475944,1.6545429153901303,33.52900254134677,3,21,Male,Other,Q1,1
364,642.6270613625425,153.04102026736294,83,98.59915721706594,52.88052181567664,2.712229030386034,44.71949268492454,4,19,Female,Other,Q1,1
20,463.20954643748473,105.00644395822552,97,93.77645593182243,75.38034837685449,4.794004771294239,2.858982726513326,11,30,Other,USA,Q3,0
152,584.177461073938,34.28425042847272,28,86.21529582931218,43.93032723279969,1.0300870214568802,29.848198285822143,5,56,Female,Canada,Q1,1
50,114.74198634817922,120.6251152724914,95,88.91305357048583,74.6082156572893,3.274156791970018,28.452328744683708,4,34,Other,Other,Q3,0
177,1324.7458804319856,66.97611100437234,85,46.784918329204295,20.48015249391669,0.21698347078025926,1.7837208180266184,3,40,Female,Other,Q1,1
96,1147.049371402472,16.536609606157064,98,65.74443271774648,37.106473480353145,0.33208202240717466,25.676103845624176,2,62,Male,Other,Q1,0
105,1473.7128582311523,130.63664872237132,64,89.50667229362142,63.42279988136148,2.759141121117925,30.476015565496212,7,27,Male,UK,Q1,0
250,2046.6609346851112,173.19714637169824,79,39.295076499135305,1.815796560707883,0.5246959016397473,9.56465871010536,4,30,Other,USA,Q1,1
117,331.295225147296,75.50625571097609,78,96.17624783454688,72.2461310338954,0.11173394213428667,13.666479156233146,1,59,Female,UK,Q1,1
354,1652.0939097040368,84.15615397042639,19,41.5786062069183,83.55355012681667,0.857564988240111,32.017367314886855,0,56,Other,Canada,Q4,1
228,2131.962060518892,179.2941197637702,15,60.10826653932156,39.91416610939515,2.824245854997872,23.415047379997915,6,59,Male,UK,Q1,1
66,527.1116595352493,164.58567453979762,6,70.9804713272372,44.79424171771643,3.516704772594662,42.90068287841634,5,46,Female,USA,Q1,0
335,2059.4144985468793,145.84103647483767,73,95.05920130759384,85.1282212216531,1.0123928207069,17.119088300459417,5,33,Male,UK,Q3,1
262,1237.76169102304,57.271442113098104,84,24.461627405226604,77.56546353260335,3.3412971860408724,13.332982919410059,9,20,Male,Canada,Q2,1
295,425.47889479648484,182.94116444366244,98,74.61309782386422,28.814948903337502,0.9123816554961467,49.243297017242135,1,53,Female,USA,Q2,1
243,1676.0297721979548,39.338993932450464,38,52.081558614408216,32.397610656153894,3.0672871331562854,45.55678850650417,2,77,Other,USA,Q4,1
186,709.0555583092752,129.08639868927213,26,26.855714062064106,67.88782323905966,2.059798399478994,1.449637249948993,5,21,Female,USA,Q1,1
246,3120.030046425001,15.472224303838553,82,77.66068397963906,56.31980924481612,3.268997546668084,38.5364307653283,4,53,Male,USA,Q2,0
125,766.0522890639921,132.30676320173973,92,55.22222801738466,16.222957109649695,4.975263762396237,5.516738691260148,5,33,Male,Canada,Q3,0
268,158.43614276157024,62.65742685593837,51,66.09738206496758,30.99299092291664,4.6890848261628095,1.3742597414685476,8,58,Male,USA,Q3,1
131,1636.7706738711643,95.43862566490681,73,32.2901068577901,89.99832768786541,0.02140878918051814,13.684775798317444,7,23,Male,Canada,Q4,1
237,1547.049537549431,75.60026489084008,96,48.1273951827605,68.81744367222635,4.427193821811529,13.467293953055215,5,59,Other,Canada,Q3,0
18,216.6524227276469,42.82378368677988,53,61.73542509880671,98.59743176855194,0.33245397587383263,40.96593811734823,6,74,Female,UK,Q2,0
40,3380.585414895505,128.17635011783608,56,40.4910814269844,76.70125299807694,4.7652329307992245,35.53336229714176,4,45,Female,UK,Q2,0
21,3125.442818973458,177.5753554767154,59,19.837253984770133,94.19744321435903,1.4091283954984235,49.08047136660071,4,53,Other,USA,Q2,0
225,297.38562916481635,192.22600603365666,70,96.1640492315304,21.61885738704754,1.9101741520563547,35.57564501559092,5,40,Other,Other,Q1,1
355,407.7117984317883,46.54580899924386,78,51.14675400426174,77.14848748169257,0.45819102587863925,20.912777662802394,5,78,Male,Other,Q3,1
282,886.2406967363861,146.30082707196493,92,73.39203702877005,2.021752014779743,0.561363791644548,34.946383047260845,3,29,Female,USA,Q3,1
8,351.3285422369694,136.22447965507962,58,41.10471935560581,67.07600217115339,3.6337028261465982,49.9729533593201,6,59,Female,Canada,Q1,0
100,2865.7798107537496,75.24178001916879,88,35.51317640257163,46.92822781202414,4.721661178741458,35.507094128126404,8,48,Female,UK,Q2,0
